filename,loc_physical,loc,cc,fan_in,fan_out
clients/src/test/java/org/apache/kafka/clients/consumer/internals/ShareCompletedFetchTest.java,470,380,12,21,41
clients/src/test/java/org/apache/kafka/clients/consumer/internals/ShareAcknowledgementModeTest.java,67,41,3,3,6
clients/src/test/java/org/apache/kafka/clients/consumer/internals/ConsumerMembershipManagerTest.java,3061,2239,71,172,81
clients/src/test/java/org/apache/kafka/clients/consumer/internals/CommitRequestManagerTest.java,1759,1375,57,92,81
clients/src/test/java/org/apache/kafka/clients/consumer/internals/FetchBufferTest.java,208,137,8,16,25
clients/src/test/java/org/apache/kafka/clients/consumer/internals/BaseHeartbeatThreadTest.java,65,38,3,3,6
clients/src/test/java/org/apache/kafka/clients/consumer/internals/ShareFetchMetricsManagerTest.java,176,124,6,17,17
clients/src/test/java/org/apache/kafka/clients/consumer/internals/ConsumerProtocolTest.java,359,292,14,21,24
clients/src/test/java/org/apache/kafka/clients/consumer/internals/ShareMembershipManagerTest.java,1684,1227,38,113,61
clients/src/test/java/org/apache/kafka/clients/consumer/internals/OffsetFetcherTest.java,1726,1340,32,94,77
clients/src/test/java/org/apache/kafka/clients/consumer/internals/TopicMetadataFetcherTest.java,260,207,8,27,34
clients/src/test/java/org/apache/kafka/clients/consumer/internals/RequestFutureTest.java,242,176,3,26,6
clients/src/test/java/org/apache/kafka/clients/consumer/internals/FetchCollectorTest.java,989,717,14,69,55
clients/src/test/java/org/apache/kafka/clients/consumer/internals/ShareSessionHandlerTest.java,474,376,15,17,28
clients/src/test/java/org/apache/kafka/clients/consumer/internals/AbstractStickyAssignorTest.java,1565,1229,78,84,41
clients/src/test/java/org/apache/kafka/clients/consumer/internals/StreamsMembershipManagerTest.java,2270,1951,7,143,57
clients/src/test/java/org/apache/kafka/clients/consumer/internals/StreamsRebalanceDataTest.java,440,379,3,21,16
clients/src/test/java/org/apache/kafka/clients/consumer/internals/CompletedFetchTest.java,307,249,6,18,35
clients/src/test/java/org/apache/kafka/clients/consumer/internals/CounterConsumerRebalanceListener.java,90,60,6,14,5
clients/src/test/java/org/apache/kafka/clients/consumer/internals/ShareHeartbeatRequestManagerTest.java,768,614,27,56,57
clients/src/test/java/org/apache/kafka/clients/consumer/internals/HeartbeatRequestStateTest.java,137,101,3,11,7
clients/src/test/java/org/apache/kafka/clients/consumer/internals/StreamsGroupHeartbeatRequestManagerTest.java,1627,1441,10,95,62
clients/src/test/java/org/apache/kafka/clients/consumer/internals/ConsumerNetworkThreadTest.java,341,278,7,27,36
clients/src/test/java/org/apache/kafka/clients/consumer/internals/ShareFetchCollectorTest.java,357,262,6,29,44
clients/src/test/java/org/apache/kafka/clients/consumer/internals/NetworkClientDelegateTest.java,328,266,3,23,46
clients/src/test/java/org/apache/kafka/clients/consumer/internals/ShareFetchBufferTest.java,184,123,7,14,26
clients/src/test/java/org/apache/kafka/clients/consumer/internals/RequestStateTest.java,91,52,3,4,5
clients/src/test/java/org/apache/kafka/clients/consumer/internals/WakeupTriggerTest.java,227,179,3,22,19
clients/src/test/java/org/apache/kafka/clients/consumer/internals/FetchRequestManagerTest.java,4309,3180,132,208,132
clients/src/test/java/org/apache/kafka/clients/consumer/internals/AcknowledgementCommitCallbackHandlerTest.java,176,137,6,21,21
clients/src/test/java/org/apache/kafka/clients/consumer/internals/SubscriptionStateTest.java,1152,871,9,70,31
clients/src/test/java/org/apache/kafka/clients/consumer/internals/ConsumerMetadataTest.java,453,347,13,22,42
clients/src/test/java/org/apache/kafka/clients/consumer/internals/ConsumerNetworkClientTest.java,425,332,11,31,42
clients/src/test/java/org/apache/kafka/clients/consumer/internals/ThrowOnAssignmentAssignor.java,49,23,4,4,2
clients/src/test/java/org/apache/kafka/clients/consumer/internals/ConsumerHeartbeatRequestManagerTest.java,1218,966,41,73,71
clients/src/test/java/org/apache/kafka/clients/consumer/internals/CoordinatorRequestManagerTest.java,302,210,13,19,33
clients/src/test/java/org/apache/kafka/clients/consumer/internals/AcknowledgementsTest.java,506,426,8,20,6
clients/src/test/java/org/apache/kafka/clients/consumer/internals/BackgroundEventHandlerTest.java,66,41,3,2,12
clients/src/test/java/org/apache/kafka/clients/consumer/internals/ConsumerCoordinatorTest.java,4196,3223,127,250,115
clients/src/test/java/org/apache/kafka/clients/consumer/internals/ShareConsumeRequestManagerTest.java,2906,2133,54,131,107
clients/src/test/java/org/apache/kafka/clients/consumer/internals/TimedRequestStateTest.java,97,69,3,8,8
clients/src/test/java/org/apache/kafka/clients/consumer/internals/AbstractCoordinatorTest.java,1780,1379,64,112,74
clients/src/test/java/org/apache/kafka/clients/consumer/internals/ConsumerInterceptorsTest.java,209,149,18,22,17
clients/src/test/java/org/apache/kafka/clients/consumer/internals/FetchMetricsManagerTest.java,408,283,22,23,20
clients/src/test/java/org/apache/kafka/clients/consumer/internals/AsyncKafkaConsumerTest.java,2287,1865,37,148,145
clients/src/test/java/org/apache/kafka/clients/consumer/internals/RequestManagersTest.java,120,91,3,2,16
clients/src/test/java/org/apache/kafka/clients/consumer/internals/ApplicationEventHandlerTest.java,68,45,3,7,17
clients/src/test/java/org/apache/kafka/clients/consumer/internals/EagerConsumerCoordinatorTest.java,25,7,3,1,1
clients/src/test/java/org/apache/kafka/clients/consumer/internals/StreamsRebalanceListenerInvokerTest.java,293,211,3,23,21
clients/src/test/java/org/apache/kafka/clients/consumer/internals/OffsetsRequestManagerTest.java,1123,883,14,65,63
